Inspection_ID,License,DBA_Name,AKA_Name,Facility_Type,Risk,Address,City,State,Zip,Latitude,Longitude,Inspection_Date,Inspection_Type,Results,criticalFound,pass_flag,fail_flag,tsne_x,tsne_y,is_test,area_num,community_name
2608063,2206654.0,THE HARTWELL,THE HARTWELL,Long Term Care,Risk 1 (High),5520 N PAULINA ST ,CHICAGO,IL,60640.0,41.9823395428003,-87.6723844775638,2024-11-26,Canvass,Pass,0.0,1.0,0.0,-2.4671998,6.201634,True,77.0,EDGEWATER
2608062,2252998.0,7 ELEVEN #33854B,7-ELEVEN,Grocery Store,Risk 2 (Medium),645 N STATE ST ,CHICAGO,IL,60654.0,41.8938190484226,-87.6279782977746,2024-11-26,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-1.3131377,6.55972,True,8.0,NEAR NORTH SIDE
2608061,2215831.0,"RACHEL'S LEARNING CENTERS, LTD.","RACHEL'S LEARNING CENTERS, LTD.",Daycare Above and Under 2 Years,Risk 1 (High),3430-3434 W ROOSEVELT RD,CHICAGO,IL,60624.0,41.8664439902475,-87.711802378964,2024-11-26,License,Pass,0.0,1.0,0.0,1.9540453,9.874576,True,29.0,NORTH LAWNDALE
2608057,18779.0,The Original Pancake House,The Original Pancake House,Restaurant,Risk 1 (High),22 E BELLEVUE PL,CHICAGO,IL,60611.0,41.9016820759735,-87.6274419314574,2024-11-26,Canvass,Fail,1.0,0.0,1.0,2.1478724,-3.340912,True,8.0,NEAR NORTH SIDE
2608058,49348.0,DUNKIN DONUTS,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),6336 W NORTH AVE,CHICAGO,IL,60639.0,41.9092584326448,-87.7849219948027,2024-11-26,Canvass,Fail,1.0,0.0,1.0,-0.028374624,4.385937,True,25.0,AUSTIN
2608054,2808131.0,HUMBOLDT HAUS DELI & LIQUOR,HUMBOLDT HAUS DELI & LIQUOR,Restaurant,Risk 1 (High),2954-2958 W NORTH AVE ,CHICAGO,IL,60647.0,41.9102865640661,-87.701290371991,2024-11-26,Canvass,Pass w/ Conditions,0.0,0.0,0.0,2.1253703,-2.2147658,True,24.0,WEST TOWN
2608070,2803076.0,TASTY CHICKEN & FISH FOOD MART,TASTY CHICKEN & FISH FOOD MART,Grocery Store,Risk 2 (Medium),1120-1122 W 95TH ST,CHICAGO,IL,60643.0,41.7214660882639,-87.6515878591621,2024-11-26,Complaint,Pass w/ Conditions,0.0,0.0,0.0,-1.1702609,2.0612407,True,73.0,WASHINGTON HEIGHTS
2608052,2196316.0,BREAKFAST HOUSE RESTAURANT INC.,BREAKFAST HOUSE RESTAURANT,Restaurant,Risk 1 (High),1800 W GRAND AVE ,CHICAGO,IL,60622.0,41.8910111864722,-87.6721474584745,2024-11-26,Canvass,Pass,0.0,1.0,0.0,-0.9159611,6.8665776,True,24.0,WEST TOWN
2608050,2088772.0,SOUL VIBEZ,SOUL VIBEZ,Restaurant,Risk 1 (High),226 W CHICAGO AVE,CHICAGO,IL,60654.0,41.8966975103498,-87.6353593117835,2024-11-25,Canvass,Fail,1.0,0.0,1.0,-0.69825023,2.4874103,True,8.0,NEAR NORTH SIDE
2608047,2977866.0,GUSTOS FOOD AND SWEETS,GUSTOS FOOD AND SWEETS,Restaurant,Risk 1 (High),1046 1/2 W ARGYLE ST ,CHICAGO,IL,60640.0,41.9733965092398,-87.6567987485594,2024-11-25,Complaint Re-Inspection,Pass,0.0,1.0,0.0,6.972708,2.1129382,True,3.0,UPTOWN
2608048,1879164.0,THE GREAT AMERICAN BAGEL,THE GREAT AMERICAN BAGEL (T3-H10),Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,42.008750765998,-87.9068741340011,2024-11-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.6734055,0.56053174,True,76.0,OHARE
2608046,2432583.0,KIZUKI RAMEN AND IZAKAYA,KIZUKI RAMEN AND IZAKAYA,Restaurant,Risk 1 (High),1482 N MILWAUKEE AVE,CHICAGO,IL,60622.0,41.9088190956182,-87.6752563375587,2024-11-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.1179023,-2.3212223,True,24.0,WEST TOWN
2608044,1337815.0,HAROLD'S CHICKEN #24,HAROLD'S CHICKEN,Restaurant,Risk 2 (Medium),407 E 75TH ST,CHICAGO,IL,60619.0,41.758303487883,-87.614831303578,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-1.8806839,2.5077515,True,69.0,GREATER GRAND CROSSING
2608038,2868173.0,FLAME'S GRILL & CHICKEN,SHARKS FISH & CHICKEN,Restaurant,Risk 2 (Medium),10255 S WESTERN AVE ,CHICAGO,IL,60643.0,41.7065829329943,-87.6814808934717,2024-11-25,Complaint,Pass,0.0,1.0,0.0,-0.73286355,5.270711,True,72.0,BEVERLY
2608035,2677617.0,PHO 888,PHO 888,Restaurant,Risk 1 (High),1137 W ARGYLE ST ,CHICAGO,IL,60640.0,41.973142758883,-87.6592771141937,2024-11-25,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-0.9553134,8.002063,True,3.0,UPTOWN
2608041,1742021.0,7-ELEVEN,7-ELEVEN,Grocery Store,Risk 2 (Medium),318 W ADAMS ST ,CHICAGO,IL,60606.0,41.87947279718,-87.6358074810281,2024-11-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,4.5165615,-2.0328045,True,32.0,LOOP
2608037,2972341.0,TACOS LOS PRIMOS CO,TACOS LOS PRIMOS CO,Restaurant,Risk 3 (Low),5754 N WESTERN AVE ,CHICAGO,IL,60659.0,41.9866048026377,-87.6896891167779,2024-11-25,License Re-Inspection,Fail,1.0,0.0,1.0,0.12936917,4.3487625,True,2.0,WEST RIDGE
2608027,1842835.0,IZALCO RESTAURANT,IZALCO RESTAURANT,Restaurant,Risk 1 (High),4377 W 26TH ST ,CHICAGO,IL,60623.0,41.8440059000541,-87.7340464939846,2024-11-25,Canvass,Fail,1.0,0.0,1.0,0.90634227,3.3320212,True,30.0,SOUTH LAWNDALE
2608026,2405626.0,DUNKIN DONUTS AND BASKIN ROBBINS,DUNKIN DONUTS AND BASKIN ROBBINS,Restaurant,Risk 2 (Medium),2477 S ARCHER AVE,CHICAGO,IL,60616.0,41.8475580501644,-87.6454959916825,2024-11-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.97385955,6.0465207,True,60.0,BRIDGEPORT
2608022,2657927.0,TACONAZO EL ORIGINAL #1,TACONAZO EL ORIGINAL #1,Restaurant,Risk 1 (High),4124 W NORTH AVE,CHICAGO,IL,60639.0,41.9099465502623,-87.7299503713971,2024-11-25,Complaint,Fail,1.0,0.0,1.0,-0.06717263,3.7139196,True,23.0,HUMBOLDT PARK
2608020,2851292.0,CREPE & BEAN,CREPE & BEAN,Restaurant,Risk 2 (Medium),555 W MADISON ST ,CHICAGO,IL,60661.0,41.8817375162117,-87.6418080251031,2024-11-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,6.712909,2.2125175,True,28.0,NEAR WEST SIDE
2608019,2263820.0,SUN WAH BAR-B-Q INC CO,SUN WAH BAR-B-Q,Restaurant,Risk 1 (High),5039-5043 N BROADWAY,CHICAGO,IL,60640.0,41.9738502894959,-87.659653581957,2024-11-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,1.4382174,-3.5282793,True,3.0,UPTOWN
2608016,2956979.0,RUMAN CHAI SHAI & RESTAURANT,RUMAN CHAI SHAI & RESTAURANT,Restaurant,Risk 1 (High),6348 N ARTESIAN AVE ,CHICAGO,IL,60659.0,41.9973348727762,-87.691239617023,2024-11-25,Complaint Re-Inspection,Pass,0.0,1.0,0.0,3.282905,7.873325,True,2.0,WEST RIDGE
2608013,1964668.0,"HOLLYWOOD FOOD MARKET, INC.","HOLLYWOOD FOOD MARKET, INC.",Restaurant,Risk 2 (Medium),606 E 79TH ST ,CHICAGO,IL,60619.0,41.7513145772104,-87.6097738741829,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-0.88181436,6.684845,True,69.0,GREATER GRAND CROSSING
2608011,2133895.0,WILD HARE,WILD HARE,Restaurant,Risk 1 (High),2610 N HALSTED ST ,CHICAGO,IL,60614.0,41.9294620596915,-87.6490494780588,2024-11-25,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-1.7826227,5.2304754,True,7.0,LINCOLN PARK
2608004,2264071.0,CELIS NUTRICION,CELIS NUTRICION,Restaurant,Risk 2 (Medium),3344 W 63RD ST ,CHICAGO,IL,60629.0,41.7790142647439,-87.7073421616873,2024-11-25,Canvass,Fail,1.0,0.0,1.0,-5.9445796,0.86022615,True,66.0,CHICAGO LAWN
2608003,2808176.0,TAKIE OUTIT,TAKIE OUTIT,Restaurant,Risk 1 (High),2132 W CHICAGO AVE ,CHICAGO,IL,60622.0,41.8959560395718,-87.6808420300601,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-1.2832665,5.1857996,True,24.0,WEST TOWN
2608001,2516681.0,CREMERIA LA ORDENA #3 LLC,CREMERIA LA ORDENA #3 LLC,Grocery Store,Risk 1 (High),3234 W 26TH ST ,CHICAGO,IL,60623.0,41.8446099224887,-87.7063193435995,2024-11-25,Canvass,Pass,0.0,1.0,0.0,1.2452785,11.012783,True,30.0,SOUTH LAWNDALE
2608000,2256139.0,MIXED GREENS,MIXED GREENS,Restaurant,Risk 1 (High),308 W ERIE ST ,CHICAGO,IL,60654.0,41.8940729043825,-87.636065856557,2024-11-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.77114207,6.50723,True,8.0,NEAR NORTH SIDE
2607995,2713354.0,FOOD ON THE RUN,FOOD ON THE RUN,Restaurant,Risk 1 (High),8036-8040 S ASHLAND AVE ,CHICAGO,IL,60620.0,41.7474222540967,-87.663508278342,2024-11-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.7592646,5.8705544,True,71.0,AUBURN GRESHAM
2607994,2738557.0,"SUMMIT GROCERY ROGERS PARK, INC",SUMMIT GROCERY ROGERS PARK,Grocery Store,Risk 1 (High),7300 N ROGERS AVE ,CHICAGO,IL,60626.0,42.0137736925998,-87.6803007317008,2024-11-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-2.3181598,5.3339353,True,1.0,ROGERS PARK
2607990,2839930.0,MYCHA,MYCHA,Restaurant,Risk 2 (Medium),500 W 32ND ST ,CHICAGO,IL,60616.0,41.8364284022243,-87.6389922459979,2024-11-25,Canvass,Fail,1.0,0.0,1.0,3.0628319,-2.7420425,True,60.0,BRIDGEPORT
2607988,2997000.0,"JJ FOOD MARKET, INC.","JJ FOOD MARKET, INC.",Grocery Store,Risk 2 (Medium),957 N DRAKE AVE ,CHICAGO,IL,60651.0,41.8989726839301,-87.7150618801607,2024-11-25,License Re-Inspection,Pass,0.0,1.0,0.0,2.5047486,4.3258147,True,23.0,HUMBOLDT PARK
2607998,37002.0,LA CONDESA,LA CONDESA,Restaurant,Risk 1 (High),1003 N ASHLAND AVE ,CHICAGO,IL,60622.0,41.8998186615082,-87.6672485778532,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-2.1391304,6.4794254,True,24.0,WEST TOWN
2607993,2289932.0,JELLYBEAN LEARNING CENTER VI,JELLYBEAN LEARNING CENTER,Daycare Above and Under 2 Years,Risk 1 (High),7411 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0,41.7600332477471,-87.6052882334811,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-2.3133628,3.1379557,True,69.0,GREATER GRAND CROSSING
2607991,2483879.0,DUNKIN DONUTS,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),5602-5604 N CLARK ST ,CHICAGO,IL,60660.0,41.9835818892851,-87.6689263098409,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-1.7950164,5.739202,True,77.0,EDGEWATER
2607987,23023.0,STARBUCKS COFFEE #203,STARBUCKS COFFEE #203,Restaurant,Risk 2 (Medium),150 N WACKER DR ,CHICAGO,IL,60606.0,41.8845254609562,-87.6372163924749,2024-11-25,Canvass,Fail,1.0,0.0,1.0,-2.8513165,6.348004,True,32.0,LOOP
2607985,2511955.0,BARRY'S BOOTCAMP,BARRY'S BOOTCAMP,Restaurant,Risk 2 (Medium),1933 N HALSTED ST ,CHICAGO,IL,60614.0,41.9169666345558,-87.6483064098177,2024-11-25,Canvass,Pass w/ Conditions,0.0,0.0,0.0,1.3429084,3.3612218,True,7.0,LINCOLN PARK
2608064,2622213.0,SOMERIA FOOD MART INC.,SOMERIA FOOD MART INC.,Grocery Store,Risk 2 (Medium),2814 W DEVON AVE,CHICAGO,IL,60659.0,41.9976589831736,-87.700297039657,2024-11-25,Complaint,Fail,1.0,0.0,1.0,-1.5936745,4.3550105,True,2.0,WEST RIDGE
2607982,2137953.0,PAULINES,PAULINE'S,Restaurant,Risk 1 (High),1752-1754 W BALMORAL AVE ,CHICAGO,IL,60640.0,41.9798609390971,-87.6742041302915,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-1.1983678,5.5306253,True,77.0,EDGEWATER
2607981,2013754.0,CIRCLE K #6736,SHELL,Grocery Store,Risk 2 (Medium),346-350 W CHICAGO AVE ,CHICAGO,IL,60654.0,41.896655371083,-87.6375075014329,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-0.43225124,4.3319564,True,8.0,NEAR NORTH SIDE
2607979,2813682.0,ANDREA'S BAKERY,ANDREA'S BAKERY,Bakery,Risk 2 (Medium),4140 W 63RD ST ,CHICAGO,IL,60629.0,41.7787181882138,-87.7268246778877,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-2.5828338,5.140427,True,65.0,WEST LAWN
2607973,2822578.0,STARBUCKS COFFEE #51649,STARBUCKS,Restaurant,Risk 2 (Medium),9438 S ASHLAND AVE ,CHICAGO,IL,60620.0,41.7218694532485,-87.6628427873043,2024-11-25,Canvass,Pass,0.0,1.0,0.0,-0.6350181,5.6630697,True,73.0,WASHINGTON HEIGHTS
2607972,2179543.0,JACKALOPE COFFEE & TEA HOUSE,JACKALOPE COFFEE & TEA HOUSE,Restaurant,Risk 2 (Medium),753-755 W 32ND ST,CHICAGO,IL,60616.0,41.8361169835601,-87.6457701269918,2024-11-25,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-1.0737851,5.8775277,True,60.0,BRIDGEPORT
2607970,8475.0,CARNICERIA AGUACALIENTES,CARNICERIA AGUACALIENTES,Grocery Store,Risk 1 (High),3132 W 26TH ST,CHICAGO,IL,60623.0,41.8446400035817,-87.7038745499713,2024-11-25,Canvass,Fail,1.0,0.0,1.0,-1.6584541,1.3097968,True,30.0,SOUTH LAWNDALE
2607971,2882700.0,TAMALERIA ROMAN,TAMALERIA ROMAN,Restaurant,Risk 1 (High),5054 W Armitage AVE ,CHICAGO,IL,60639.0,41.9169551042892,-87.7531462159792,2024-11-25,Canvass Re-Inspection,Pass w/ Conditions,0.0,0.0,0.0,3.5798118,-1.9772823,True,19.0,BELMONT CRAGIN
2607967,1579825.0,Pat's Pizzeria,Pat's Pizzeria,Restaurant,Risk 1 (High),2679 N LINCOLN AVE ,CHICAGO,IL,60614.0,41.9307567600478,-87.6559784166489,2024-11-22,Complaint Re-Inspection,Pass,0.0,1.0,0.0,-2.2860353,3.2046428,True,7.0,LINCOLN PARK
2607965,2229533.0,DIMO'S PIZZA SIX CORNERS,DIMO'S PIZZA SIX CORNERS,Restaurant,Risk 1 (High),1615 N Damen AVE,CHICAGO,IL,60647.0,41.9109177944216,-87.6773263962659,2024-11-22,Canvass,Pass w/ Conditions,0.0,0.0,0.0,0.34995058,3.4648337,True,24.0,WEST TOWN
2607964,2817304.0,CHENGDU IMPRESSION SICHUAN CUISINE,CHENGDU IMPRESSION SICHUAN CHUISINE,Restaurant,Risk 1 (High),1300 N MILWAUKEE AVE ,CHICAGO,IL,60622.0,41.9052000853479,-87.669578754052,2024-11-22,Complaint,Pass,0.0,1.0,0.0,-5.893293,0.8983789,True,24.0,WEST TOWN
2607960,2912463.0,VARIETALE BAGELS & COFFEE,VARIETALE BAGELS & COFFEE,Restaurant,Risk 1 (High),6206 N BROADWAY,CHICAGO,IL,60660.0,41.9948051667395,-87.6605603134528,2024-11-22,Canvass,Fail,1.0,0.0,1.0,-1.3827338,0.7379301,True,77.0,EDGEWATER
2607962,2608946.0,POPS ITALIAN BEEF TWO,POPS ITALIAN BEEF TWO,Restaurant,Risk 1 (High),10337 S KEDZIE AVE ,CHICAGO,IL,60655.0,41.7050324842898,-87.7011601257365,2024-11-22,Complaint,Fail,1.0,0.0,1.0,-5.174082,1.6416001,True,74.0,MOUNT GREENWOOD
2607963,1770713.0,OSAS AFRICAN RESTAURANT & CATERING SERVICES,OSAS AFRICAN RESTAURANT & CATERING SERVICES,Restaurant,Risk 1 (High),1027 W WILSON AVE,CHICAGO,IL,60640.0,41.9653086150865,-87.6559495935919,2024-11-22,Canvass,Fail,1.0,0.0,1.0,2.3911102,-2.5860765,True,3.0,UPTOWN
2607958,2215475.0,STAIR STEP VILLA NUR & KINDERG,STAIR STEP VILLA NUR & KINDERG,Daycare (2 - 6 Years),Risk 1 (High),6725 S JEFFERY BLVD ,CHICAGO,IL,60649.0,41.7726866749973,-87.5763281444179,2024-11-22,License,Pass,0.0,1.0,0.0,0.83483416,11.282614,True,43.0,SOUTH SHORE
2607953,2153142.0,GYROS 47,GYROS 47,Restaurant,Risk 2 (Medium),350 E 47TH ST ,CHICAGO,IL,60653.0,41.8094773717296,-87.6175885395433,2024-11-22,Complaint,Pass,0.0,1.0,0.0,-1.8898441,2.4164538,True,38.0,GRAND BOULEVARD
2607952,2952488.0,AU LEVAIN,AU LEVAIN,Restaurant,Risk 1 (High),4301 N LINCOLN AVE ,CHICAGO,IL,60618.0,41.9596722096054,-87.6824620150231,2024-11-22,License,Pass,0.0,1.0,0.0,3.2251544,3.1707332,True,5.0,NORTH CENTER
2607950,2594633.0,POPEYE'S#835,POPEYE'S CHICKEN,Restaurant,Risk 1 (High),3457 W ROOSEVELT RD ,CHICAGO,IL,60624.0,41.8662130189822,-87.7127816493052,2024-11-22,Complaint,Fail,1.0,0.0,1.0,-0.32204914,4.0613337,True,29.0,NORTH LAWNDALE
2607949,1275144.0,FRIENDSHIP RESTAURANT,FRIENDSHIP RESTAURANT,Restaurant,Risk 1 (High),2830 N MILWAUKEE AVE ,CHICAGO,IL,60618.0,41.9326132953891,-87.7134491774521,2024-11-22,Canvass,Fail,1.0,0.0,1.0,-4.6252923,1.8824929,True,21.0,AVONDALE
2607948,2923949.0,HAPPY LAMB HOT POT #3,HAPPY LAMB HOT POT #3,Restaurant,Risk 1 (High),3207 S HALSTED ST,CHICAGO,IL,60608.0,41.8359884377493,-87.6460816018781,2024-11-22,Canvass,Pass,0.0,1.0,0.0,-1.7706672,2.8923252,True,60.0,BRIDGEPORT
2607945,19444.0,OUTPUT WRIGLEYVILLE,OUTPUT WRIGLEYVILLE,Restaurant,Risk 1 (High),3718-3720 N CLARK ST ,CHICAGO,IL,60613.0,41.9495336411084,-87.6585612230964,2024-11-22,Canvass Re-Inspection,Pass,0.0,1.0,0.0,0.8207536,11.201175,True,6.0,LAKE VIEW
2607946,3001993.0,LA GUERA RESTAURANT,LA GUERA RESTAURANT,Restaurant,Risk 1 (High),3614 E 106TH ST ,CHICAGO,IL,60617.0,41.702845543419,-87.5358455941971,2024-11-22,License,Pass,0.0,1.0,0.0,0.35931468,5.8923826,True,52.0,EAST SIDE
2607944,2851420.0,DRW COLLEGE PREP,DRW COLLEGE PREP,School,Risk 1 (High),931 S HOMAN AVE ,CHICAGO,IL,60624.0,41.8693149650242,-87.7104899612539,2024-11-22,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-4.8858514,1.1165696,True,29.0,NORTH LAWNDALE
2607941,1187.0,SADDLE AND CYCLE CLUB,SADDLE AND CYCLE CLUB,Restaurant,Risk 1 (High),900 W FOSTER AVE,CHICAGO,IL,60640.0,41.9765417315816,-87.6526576399587,2024-11-22,Canvass Re-Inspection,Pass,0.0,1.0,0.0,0.6832747,4.332439,True,77.0,EDGEWATER
2607947,2074456.0,GIORDANO'S OF BEVERLY,GIORDANO'S OF BEVERLY,Restaurant,Risk 1 (High),9613 S WESTERN AVE ,CHICAGO,IL,60643.0,41.7186826393178,-87.6818475814118,2024-11-22,Canvass,Pass,0.0,1.0,0.0,-5.603808,1.9391077,True,72.0,BEVERLY
2607940,2590201.0,SUBWAY,SUBWAY,Restaurant,Risk 1 (High),2512 W NORTH AVE ,CHICAGO,IL,60647.0,41.9103989782115,-87.6902068285586,2024-11-22,Complaint,Pass w/ Conditions,0.0,0.0,0.0,4.12906,-2.325381,True,24.0,WEST TOWN
2607943,2873269.0,NETTARE,NETTARE,Restaurant,Risk 1 (High),1953 W CHICAGO AVE ,CHICAGO,IL,60622.0,41.8958077481959,-87.6767521346238,2024-11-22,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.9696362,-2.5215793,True,24.0,WEST TOWN
2607935,2817980.0,ACTIVA-TE FITNESS & NUTRITION LLC,ACTIVA-TE FITNESS & NUTRITION LLC,Restaurant,Risk 2 (Medium),3919 W 63RD ST ,CHICAGO,IL,60629.0,41.7785726759271,-87.7211117193636,2024-11-22,Canvass,Pass w/ Conditions,0.0,0.0,0.0,3.6500707,-2.5991447,True,65.0,WEST LAWN
2607936,34203.0,HOST INTERNATIONAL B05,LA TAPENADE  (T1-B5),Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,42.008750765998,-87.9068741340011,2024-11-22,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.4860799,0.5730014,True,76.0,OHARE
2607932,1768971.0,CARNICERIA EL PORVENIR,CARNICERIA EL PORVENIR,Grocery Store,Risk 2 (Medium),150 E KENSINGTON AVE ,CHICAGO,IL,60628.0,41.6840631979591,-87.6187429679261,2024-11-22,Canvass,Fail,1.0,0.0,1.0,1.7978387,-3.5477295,True,53.0,WEST PULLMAN
2607929,2997327.0,BODEANZ,BODEANZ,Restaurant,Risk 1 (High),342 N PULASKI RD ,CHICAGO,IL,60624.0,41.8867593234263,-87.7259881688208,2024-11-22,License Re-Inspection,Pass,0.0,1.0,0.0,2.8540378,9.844476,True,26.0,WEST GARFIELD PARK
2607928,2354653.0,EL PESCADOR RESTAURANT,EL PESCADOR RESTAURANT,Restaurant,Risk 1 (High),4056 S WESTERN AVE ,CHICAGO,IL,60609.0,41.8195331314524,-87.6848738754163,2024-11-22,Complaint,Pass,0.0,1.0,0.0,-2.2055404,6.4133234,True,58.0,BRIGHTON PARK
2607927,13801.0,DUNKIN DONUTS,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),1954 W PETERSON AVE ,CHICAGO,IL,60660.0,41.990794897235,-87.6792071245083,2024-11-22,Canvass,Pass,0.0,1.0,0.0,1.9746776,4.164509,True,2.0,WEST RIDGE
2607925,2215988.0,GRANNY'S DAYCARE CENTER,GRANNY'S DAYCARE CENTER,Children's Services Facility,Risk 1 (High),157 W 119TH ST ,CHICAGO,IL,60628.0,41.677862591235,-87.6274010069214,2024-11-22,Recent Inspection,No Entry,0.0,0.0,0.0,-5.268327,2.1384497,True,53.0,WEST PULLMAN
2607923,29201.0,SHERIDAN M. MAGNET,MARK SHERIDAN MAGNET SCHOOL,School,Risk 1 (High),533 W 27th St (2700S) ,CHICAGO,IL,60616.0,41.8443729283673,-87.641313993371,2024-11-22,Canvass Re-Inspection,Fail,1.0,0.0,1.0,-5.4665565,1.1486406,True,60.0,BRIDGEPORT
2607921,2369189.0,TESFA ETHIOPIAN CUISINE,TESFA ETHIOPIAN CUISINE,Restaurant,Risk 1 (High),5352 N BROADWAY,CHICAGO,IL,60640.0,41.9797075163928,-87.6601074596661,2024-11-22,Complaint,Fail,1.0,0.0,1.0,-5.468147,1.7497448,True,77.0,EDGEWATER
2607919,1878465.0,OUR LADY OF TEPEYAC  ELEM.,OUR LADY OF TEPEYAC SCHOOL,School,Risk 1 (High),2235 S ALBANY AVE BLDG,CHICAGO,IL,60623.0,41.8507529225723,-87.7026248304395,2024-11-22,Canvass,Pass,0.0,1.0,0.0,-1.2143482,6.2895203,True,30.0,SOUTH LAWNDALE
2607920,2522839.0,LITTLE LEADERS OF TOMORROS,LITTLE LEADERS OF TOMORROS,Daycare (2 - 6 Years),Risk 1 (High),301 N MAYFIELD AVE ,CHICAGO,IL,60644.0,41.8856960445214,-87.7718290036689,2024-11-22,Canvass Re-Inspection,Pass,0.0,1.0,0.0,2.6780279,8.409762,True,25.0,AUSTIN
2607917,2529036.0,PRINTER'S ROW COFFEE COMPANY,PRINTER'S ROW COFFEE COMPANY,Restaurant,Risk 2 (Medium),2482 N LINCOLN AVE ,CHICAGO,IL,60614.0,41.9271275195073,-87.6513251073611,2024-11-22,Canvass,Fail,1.0,0.0,1.0,-2.4560294,6.152732,True,7.0,LINCOLN PARK
2607915,2988375.0,FRESH MART EXPRESS INC.,FRESH MART EXPRESS INC.,Grocery Store,Risk 3 (Low),9455 S ASHLAND AVE,CHICAGO,IL,60620.0,41.7214216530356,-87.6625438076181,2024-11-22,License,Pass w/ Conditions,0.0,0.0,0.0,-4.3168697,0.9285629,True,73.0,WASHINGTON HEIGHTS
2607914,2627373.0,KIMCHI POP BY CHEF SON,KIMCHI POP,Restaurant,Risk 1 (High),939 N ASHLAND AVE ,CHICAGO,IL,60622.0,41.8990798064073,-87.6672280571577,2024-11-22,Canvass,Pass,0.0,1.0,0.0,-1.885014,7.9503636,True,24.0,WEST TOWN
2607910,2578895.0,AZTLAN MEXICAN GRILLL 1 INC.,AZTLAN MEXICAN GRILL,Restaurant,Risk 1 (High),3358 W MONTROSE AVE ,CHICAGO,IL,60618.0,41.9612396706483,-87.7130766179954,2024-11-22,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.1316761,0.33225152,True,14.0,ALBANY PARK
2607908,2542650.0,WAHMEI FOOD CORP,WAHMEI FOOD CORP,Grocery Store,Risk 2 (Medium),2409 S WENTWORTH AVE,CHICAGO,IL,60616.0,41.8488678871551,-87.6317801132759,2024-11-22,Canvass Re-Inspection,Pass,0.0,1.0,0.0,-0.8011168,6.2367473,True,34.0,ARMOUR SQUARE
2607894,2215567.0,NIA FAMILY CENTER,NIA FAMILY CENTER,Children's Services Facility,Risk 1 (High),744 N MONTICELLO AVE ,CHICAGO,IL,60624.0,41.8950008731713,-87.7176671048021,2024-11-21,Canvass,Pass w/ Conditions,0.0,0.0,0.0,-1.5354972,0.37913662,True,23.0,HUMBOLDT PARK
2607893,1334706.0,TRASPASADA #2,TRASPASADA #2,Restaurant,Risk 1 (High),811 N ASHLAND AVE ,CHICAGO,IL,60622.0,41.8964372084071,-87.6671546654279,2024-11-21,Canvass,Pass,0.0,1.0,0.0,6.7203026,2.2017493,True,24.0,WEST TOWN
2607898,2704362.0,IDOF FRESH MEDITERRANEAN,IDOF FRESH MEDITERRANEAN,Restaurant,Risk 1 (High),1920 W NORTH AVE ,CHICAGO,IL,60622.0,41.9106204190604,-87.6759320121428,2024-11-21,Canvass,Fail,1.0,0.0,1.0,-0.6028196,1.4248918,True,24.0,WEST TOWN
2607888,2411612.0,TARGET STORE T-3207,STARBUCKS COFFEE,Grocery Store,Risk 2 (Medium),401 E ILLINOIS ST ,CHICAGO,IL,60611.0,41.8909436152216,-87.6175405926084,2024-11-21,Short Form Complaint,Pass,0.0,1.0,0.0,-1.6284281,7.4667416,True,8.0,NEAR NORTH SIDE
2607887,2689028.0,NEW CAJUN GRILL,NEW CAJUN GRILL,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652.0,41.7546601243937,-87.7413847586052,2024-11-21,Complaint,Pass,0.0,1.0,0.0,-1.0104268,6.757613,True,65.0,WEST LAWN
